experiment,run,crossover_type,crossover_label,generation,generation_zero_based,population_size,metric_count,distance_matrix_average,mean_pairwise_morphological_distance
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,22,21,25,8,full_n_by_n_with_diagonal,0.044842604470067875
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,23,22,25,8,full_n_by_n_with_diagonal,0.06714698393165873
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,24,23,25,8,full_n_by_n_with_diagonal,0.01909880748961839
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,25,24,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,26,25,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,27,26,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,28,27,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,29,28,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,30,29,25,8,full_n_by_n_with_diagonal,0.01633562712119864
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,31,30,25,8,full_n_by_n_with_diagonal,0.03130995198229739
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,32,31,25,8,full_n_by_n_with_diagonal,0.04492297458329625
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,33,32,25,8,full_n_by_n_with_diagonal,0.057174694924195225
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,34,33,25,8,full_n_by_n_with_diagonal,0.06806511300499432
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,35,34,25,8,full_n_by_n_with_diagonal,0.07759422882569353
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,36,35,25,8,full_n_by_n_with_diagonal,0.07759422882569351
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,37,36,25,8,full_n_by_n_with_diagonal,0.07759422882569351
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,38,37,25,8,full_n_by_n_with_diagonal,0.06806511300499432
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,39,38,25,8,full_n_by_n_with_diagonal,0.057174694924195225
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,40,39,25,8,full_n_by_n_with_diagonal,0.04492297458329625
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,41,40,25,8,full_n_by_n_with_diagonal,0.03130995198229739
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,42,41,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,43,42,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,44,43,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,45,44,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,46,45,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,47,46,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,48,47,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,49,48,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,4,arithmetic_recombination,arithmetic recombination,50,49,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,1,0,25,8,full_n_by_n_with_diagonal,0.2657844374037988
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,2,1,25,8,full_n_by_n_with_diagonal,0.24905691402790808
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,3,2,25,8,full_n_by_n_with_diagonal,0.21870222900282188
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,4,3,25,8,full_n_by_n_with_diagonal,0.18861132453809154
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,5,4,25,8,full_n_by_n_with_diagonal,0.14340283039747992
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,6,5,25,8,full_n_by_n_with_diagonal,0.10284655592285867
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,7,6,25,8,full_n_by_n_with_diagonal,0.058538234207450614
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,8,7,25,8,full_n_by_n_with_diagonal,0.0302043437507605
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,9,8,25,8,full_n_by_n_with_diagonal,0.02492578765863863
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,10,9,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,11,10,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,12,11,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,13,12,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,14,13,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,15,14,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,16,15,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,17,16,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,18,17,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,19,18,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,20,19,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,21,20,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,22,21,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,23,22,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,24,23,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,25,24,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,26,25,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,27,26,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,28,27,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,29,28,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,30,29,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,31,30,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,32,31,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,33,32,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,34,33,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,35,34,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,36,35,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,37,36,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,38,37,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,39,38,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,40,39,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,41,40,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,42,41,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,43,42,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,44,43,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,45,44,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,46,45,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,47,46,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,48,47,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,49,48,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,5,arithmetic_recombination,arithmetic recombination,50,49,25,8,full_n_by_n_with_diagonal,0.0
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,1,0,25,8,full_n_by_n_with_diagonal,0.26122308206254885
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,2,1,25,8,full_n_by_n_with_diagonal,0.27780705908339426
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,3,2,25,8,full_n_by_n_with_diagonal,0.26715339190276527
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,4,3,25,8,full_n_by_n_with_diagonal,0.24923532178597935
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,5,4,25,8,full_n_by_n_with_diagonal,0.26806154616585637
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,6,5,25,8,full_n_by_n_with_diagonal,0.26290643958361753
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,7,6,25,8,full_n_by_n_with_diagonal,0.26320394364297106
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,8,7,25,8,full_n_by_n_with_diagonal,0.2432394876453949
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,9,8,25,8,full_n_by_n_with_diagonal,0.20052590768559234
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,10,9,25,8,full_n_by_n_with_diagonal,0.07319361040452767
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,11,10,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,12,11,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,13,12,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,14,13,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,15,14,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,16,15,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,17,16,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,18,17,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,19,18,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,20,19,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,21,20,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,22,21,25,8,full_n_by_n_with_diagonal,0.06075341214642934
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,23,22,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,24,23,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,25,24,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,26,25,25,8,full_n_by_n_with_diagonal,0.03169743242422401
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,27,26,25,8,full_n_by_n_with_diagonal,0.060753412146429354
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,28,27,25,8,full_n_by_n_with_diagonal,0.08716793916661603
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,29,28,25,8,full_n_by_n_with_diagonal,0.11094101348478402
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,30,29,25,8,full_n_by_n_with_diagonal,0.15056280401506403
flat_arithmetic_recombination_25pop_25off_50gen_1000steps,6,arithmetic_recombination,arithmetic recombination,31,30,25,8,full_n_by_n_with_diagonal,0.19018459454534403
